C:\Users\FABLabLaptop3\Desktop\exports\NDAR_INVT9UU6CM8\Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2.edat2
ExperimentName	Subject	Session	Allowed	Clock.Information	ConsecNonResp[Session]	ConsecRTLess200[Session]	DataFile.Basename	ExperimentVersion	FontStyle	Group	Handedness	Main.RefreshRate	NARGUID	Nontarget	RandomSeed	RunNumber	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	RunTrialNumber[Session]	SessionDate	SessionStartDateTimeUtc	SessionTime	StimuliDir	StudioVersion	SUBID	Target	TotalRespGreater200[Session]	TrialsPerRun[Session]	triggercode	Block	BlockType	ConsecNonResp[Block]	ConsecRTLess200[Block]	ConsecSameResp	ControlAcc	CorrectResponse	Cue2Back.Duration	Cue2Back.DurationError	Cue2Back.FinishTime	Cue2Back.OffsetDelay	Cue2Back.OffsetTime	Cue2Back.OnsetDelay	Cue2Back.OnsetTime	Cue2Back.OnsetToOnsetTime	Cue2Back.StartTime	CueFix.Duration	CueFix.DurationError	CueFix.FinishTime	CueFix.OffsetDelay	CueFix.OffsetTime	CueFix.OnsetDelay	CueFix.OnsetTime	CueFix.OnsetToOnsetTime	CueFix.RTTime	CueFix.StartTime	CueTarget.Duration	CueTarget.DurationError	CueTarget.FinishTime	CueTarget.OffsetDelay	CueTarget.OffsetTime	CueTarget.OnsetDelay	CueTarget.OnsetTime	CueTarget.OnsetToOnsetTime	CueTarget.StartTime	Fix.Duration	Fix.DurationError	Fix.FinishTime	Fix.OffsetDelay	Fix.OffsetTime	Fix.OnsetDelay	Fix.OnsetTime	Fix.OnsetToOnsetTime	Fix.StartTime	Fix15sec.Duration	Fix15sec.DurationError	Fix15sec.FinishTime	Fix15sec.OffsetDelay	Fix15sec.OffsetTime	Fix15sec.OnsetDelay	Fix15sec.OnsetTime	Fix15sec.OnsetToOnsetTime	Fix15sec.StartTime	Procedure[Block]	Run4Block1	Run4Block2	Run4Block3	Run4Block4	Run4Block5	Run4Block6	Run4Block7	Run4Block8	Running[Block]	RunTrialNumber[Block]	Stim.ACC	Stim.CRESP	Stim.Duration	Stim.DurationError	Stim.FinishTime	Stim.OffsetDelay	Stim.OffsetTime	Stim.OnsetDelay	Stim.OnsetTime	Stim.OnsetToOnsetTime	Stim.RESP	Stim.RT	Stim.RTTime	Stim.StartTime	StimType	Stimulus	TargetType	TotalRespGreater200[Block]	TrialsPerRun[Block]	v2ProcList	v2ProcList.Cycle	v2ProcList.Sample	Trial	GetReady2.DurationError	GetReady2.OffsetDelay	GetReady2.OffsetTime	GetReady2.OnsetDelay	GetReady2.OnsetTime	GetReady2.OnsetToOnsetTime	GetReady2.RTTime	Procedure[Trial]	Running[Trial]	Waiting4Scanner2	Waiting4Scanner2.Cycle	Waiting4Scanner2.Sample
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	68	0-Back	1	0	1	56	2,{RIGHTARROW}																													500	0	225161	0	225161	0	224761	0	224662										TrialsPROC						9			v2ProcList	60	0	2,{RIGHTARROW}	2000	0	224661	0	224661	16	222761	2000	1	303	223064	222718	Place	PL_100_O82.1.bmp	nonlure	28	160	37	1	68													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	69	0-Back	2	0	1	55	2,{RIGHTARROW}																													500	0	227661	0	227661	0	227261	0	227162										TrialsPROC						10			v2ProcList	61	0	2,{RIGHTARROW}	2000	0	227161	0	227161	0	225261	2000	1	663	225924	225166	Place	PL_096_O69.1.bmp	lure	28	160	37	1	69													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	70																																												15000	0	242661	0	242661	0	227761	0	227663	Fix15secPROC									v2ProcList																					38	1	70													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	71							2500	-15	245661	0	245661	15	243276	0	243162	500	-15	243161	0	243161	15	242776	500	0	242662																												Cue2BackPROC									v2ProcList																					39	1	71													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	72	2-Back	3	0	1	55	2,{RIGHTARROW}																													500	0	248176	0	248176	0	247776	0	247677										TrialsPROC							1		v2ProcList	62	0	2,{RIGHTARROW}	2000	0	247676	0	247676	15	245776	2000	1	1620	247396	245727	NeutFace	AM204_NC.bmp	nonlure	28	160	40	1	72													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	73	2-Back	0	0	1	55	2,{RIGHTARROW}																													500	0	250676	0	250676	0	250276	0	250178										TrialsPROC							2		v2ProcList	63	1	2,{RIGHTARROW}	2000	0	250176	0	250176	0	248276	2000	2	273	248549	248208	NeutFace	BF03_NC.bmp	nonlure	29	160	40	1	73													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	74	2-Back	1	0	1	55	1,{LEFTARROW}																													500	0	253176	0	253176	0	252776	0	252677										TrialsPROC							3		v2ProcList	64	1	1,{LEFTARROW}	2000	0	252676	0	252676	0	250776	2000	1	72	250848	250681	NeutFace	AM204_NC.bmp	target	29	160	40	1	74													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	75	2-Back	2	0	1	55	1,{LEFTARROW}																													500	0	255692	0	255692	0	255292	0	255193										TrialsPROC							4		v2ProcList	65	1	1,{LEFTARROW}	2000	0	255192	0	255192	16	253292	2000	1	86	253378	253181	NeutFace	BF03_NC.bmp	target	29	160	40	1	75													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	76	2-Back	3	0	1	55	2,{RIGHTARROW}																													500	0	258209	0	258209	0	257809	0	257711										TrialsPROC							5		v2ProcList	66	0	2,{RIGHTARROW}	2000	0	257709	0	257709	17	255809	2000		0	0	255762	NeutFace	27M_NC.bmp	nonlure	29	160	40	1	76													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	77	2-Back	4	0	1	55	2,{RIGHTARROW}																													500	0	260725	0	260725	0	260325	0	260226										TrialsPROC							6		v2ProcList	67	0	2,{RIGHTARROW}	2000	0	260225	0	260225	16	258325	2000	1	966	259291	258282	NeutFace	LF207_NC.bmp	nonlure	29	160	40	1	77													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	78	2-Back	0	0	1	55	2,{RIGHTARROW}																													500	0	263225	0	263225	0	262825	0	262727										TrialsPROC							7		v2ProcList	68	1	2,{RIGHTARROW}	2000	0	262725	0	262725	0	260825	2000	2	1549	262374	260730	NeutFace	LF207_NC.bmp	lure	30	160	40	1	78													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	79	2-Back	0	0	2	55	2,{RIGHTARROW}																													500	0	265725	0	265725	0	265325	0	265227										TrialsPROC							8		v2ProcList	69	1	2,{RIGHTARROW}	2000	0	265225	0	265225	0	263325	2000	2	419	263744	263230	NeutFace	27M_NC.bmp	lure	31	160	40	1	79													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	80	2-Back	1	0	2	55	2,{RIGHTARROW}																													500	-16	268225	0	268225	16	267841	0	267726										TrialsPROC							9		v2ProcList	70	0	2,{RIGHTARROW}	2000	0	267725	0	267725	0	265825	2016	1	423	266248	265784	NeutFace	BM02_NC.bmp	nonlure	31	160	40	1	80													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	81	2-Back	2	0	2	55	2,{RIGHTARROW}																													500	0	270741	0	270741	0	270341	0	270242										TrialsPROC							10		v2ProcList	71	0	2,{RIGHTARROW}	2000	0	270241	0	270241	16	268341	2000		0	0	268297	NeutFace	WF011_NC.bmp	nonlure	31	160	40	1	81													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	82							2500	0	273741	0	273741	0	271341	0	271242	500	0	271241	0	271241	0	270841	500	0	270743																												Cue2BackPROC									v2ProcList																					41	1	82													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	83	2-Back	3	0	2	55	2,{RIGHTARROW}																													500	0	276241	0	276241	0	275841	0	275742										TrialsPROC								1	v2ProcList	72	0	2,{RIGHTARROW}	2000	0	275741	0	275741	0	273841	2000	1	1522	275363	273786	NegFace	WF04_FO.bmp	nonlure	31	160	42	1	83													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	84	2-Back	4	0	2	55	2,{RIGHTARROW}																													500	0	278757	0	278757	0	278357	0	278258										TrialsPROC								2	v2ProcList	73	0	2,{RIGHTARROW}	2000	0	278257	0	278257	16	276357	2000	1	670	277027	276246	NegFace	WF04_FO.bmp	lure	31	160	42	1	84													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	85	2-Back	0	0	1	55	2,{RIGHTARROW}																													500	0	281257	0	281257	0	280857	0	280759										TrialsPROC								3	v2ProcList	74	1	2,{RIGHTARROW}	2000	0	280757	0	280757	0	278857	2000	2	483	279340	278827	NegFace	AF01_FO.bmp	nonlure	32	160	42	1	85													
Emo_Nback_Behavioral_20161208	1	2	12{LEFTARROW}{RIGHTARROW}	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1287460707579</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T16:52:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	0	0	Emo_Nback_Behavioral_20161208_v2-T9UU6CM8-2	1.0.0.1193	Verdana	1	Right	60.004	T9UU6CM8	2,{RIGHTARROW}	-1029040453	2	Professional	2.0.10.356	2.0.10.356	1	03-04-2018	3/4/2018 4:52:43 PM	11:52:43	WM Stimuli\	2.0.10.252	000	1,{LEFTARROW}	0	160	{^}{SPACE}57{=}	86	2-Back	1	0	1	55	2,{RIGHTARROW}																													500	0	283757	0	283757	0	283357	0	283258										TrialsPROC								4	v2ProcList	75	0	2,{RIGHTARROW}	2000	0	283257	0	283257	0	281357	2000		0	0	281336	NegFace	WM029_FO.bmp	nonlure	32	160	42	1	86													
